Item Name,Item Category/Brand,Regular Price,Sale Price,Total Sale Discount,Discount Ratio
Baja Blast Soft Drink,Mountain Dew,$6.69,$5.99,$0.70,0.1046
Berry Flavour Soft Drink,Pepsi,$6.69,$5.99,$0.70,0.1046
Brisk Lemon & Lime Iced Tea,Lipton,$6.69,$5.99,$0.70,0.1046
Caffeine Free Soft Drink,Pepsi,$6.69,$5.99,$0.70,0.1046
Cans Soft Drink,Pepsi,$6.69,$5.99,$0.70,0.1046
Club Soda Soft Drink,Schweppes,$6.69,$5.99,$0.70,0.1046
Cranberry and Raspberry Soft Drink,Schweppes,$6.69,$5.99,$0.70,0.1046
Cranberry Juice Cocktail,Ocean Spray,$6.69,$5.99,$0.70,0.1046
Cream Soda Soft Drink,Crush,$6.69,$5.99,$0.70,0.1046
Dew Mocracy Winner Soda,Mountain Dew,$6.69,$5.99,$0.70,0.1046
Diet Caffeine Free Soft Drink,Pepsi,$6.69,$5.99,$0.70,0.1046
Diet Orange Soft Drink,Crush,$6.69,$5.99,$0.70,0.1046
Diet Root Beer Soda,Mug,$6.69,$5.99,$0.70,0.1046
Diet Soda,Mountain Dew,$6.69,$5.99,$0.70,0.1046
Diet Soft Drink,Dr Pepper,$6.69,$5.99,$0.70,0.1046
Diet Soft Drink,7Up,$6.69,$5.99,$0.70,0.1046
Diet Soft Drink,Pepsi,$6.69,$5.99,$0.70,0.1046
Ginger Ale Soft Drink,Schweppes,$6.69,$5.99,$0.70,0.1046
Lemonade,Brisk,$6.69,$5.99,$0.70,0.1046
Mango Flavour Soft Drink,Pepsi,$6.69,$5.99,$0.70,0.1046
max - diet Soft drink,Pepsi,$6.69,$5.99,$0.70,0.1046
Orange Juice,Dole,$6.69,$5.99,$0.70,0.1046
Orange Soft Drink,Crush,$6.69,$5.99,$0.70,0.1046
Regular Soft Drink,Dr Pepper,$6.69,$5.99,$0.70,0.1046
Root Beer Soft Drink,Mug,$6.69,$5.99,$0.70,0.1046
Soft Drink,Mountain Dew,$6.69,$5.99,$0.70,0.1046
Soft Drink,7Up,$6.69,$5.99,$0.70,0.1046
Tonic Water Soft Drink,Schweppes,$6.69,$5.99,$0.70,0.1046
Zero Sugar Blood Orange Soft Drink,Schweppes,$6.69,$5.99,$0.70,0.1046
Zero Sugar Grapefruit Soft Drink,Schweppes,$6.69,$5.99,$0.70,0.1046
Butternut Squash Gluten Free Soup,Imagine,$4.79,$4.29,$0.50,0.1044
Chicken Bone Broth,Imagine,$4.79,$4.29,$0.50,0.1044
Extra Virgin Olive Oil,Planeta,$23.99,$21.49,$2.50,0.1042
Ritual Habitual Hot Sauce,Hellfire,$14.49,$12.99,$1.50,0.1035
Almond Butter Chocolate Protein Bars,Epic Provisions,$2.99,$2.69,$0.30,0.1003
4 Fruits Jam,St-Dalfour,$4.99,$4.49,$0.50,0.1002
Apricot Jam,St-Dalfour,$4.99,$4.49,$0.50,0.1002
Basil Pesto,Mikes,$4.99,$4.49,$0.50,0.1002
Black Cherry Spread,St Dalfour,$4.99,$4.49,$0.50,0.1002
Black Currant Jam,St-Dalfour,$4.99,$4.49,$0.50,0.1002
Chestnut Spread,St-Dalfour,$4.99,$4.49,$0.50,0.1002
Cranberry Blueberry Jam,St Dalfour,$4.99,$4.49,$0.50,0.1002
Dark Original Chocolate Drops,Chocolats Favoris,$4.99,$4.49,$0.50,0.1002
Dulce de Leche Chocolate Drops,Chocolats Favoris,$4.99,$4.49,$0.50,0.1002
Easy Squeeze Ketchup,Heinz,$4.99,$4.49,$0.50,0.1002
Ginger Orange Fruit Spread,St Dalfour,$4.99,$4.49,$0.50,0.1002
Hazelnut Chocolate Eggs,Ferrero,$4.99,$4.49,$0.50,0.1002
Hot & Spicy Ketchup,Heinz,$4.99,$4.49,$0.50,0.1002
lasagna Pasta,Catelli,$4.99,$4.49,$0.50,0.1002
Light Strawberry Jam,Double Fruit,$4.99,$4.49,$0.50,0.1002
Low Sodium Ketchup,Heinz,$4.99,$4.49,$0.50,0.1002
Milk Original Chocolate Drops,Chocolats Favoris,$4.99,$4.49,$0.50,0.1002
Mini Eggs T10 Chocolate,Ferrero,$4.99,$4.49,$0.50,0.1002
No Sugar Addded Ketchup,Heinz,$4.99,$4.49,$0.50,0.1002
Oats & Honey Protein Grain Cereal,Nature Valley,$4.99,$4.49,$0.50,0.1002
Orange Marmalade,St Dalfour,$4.99,$4.49,$0.50,0.1002
Orange Pekoe Decaf Tea Bags,Red Rose,$4.99,$4.49,$0.50,0.1002
Original Whippet,Dare,$4.99,$4.49,$0.50,0.1002
Peach Golden Spread,St Dalfour,$4.99,$4.49,$0.50,0.1002
Pear Jam,St Dalfour,$4.99,$4.49,$0.50,0.1002
Pineapple Mango Jam,St Dalfour,$4.99,$4.49,$0.50,0.1002
Pure Strawberry Jam,Smucker's,$4.99,$4.49,$0.50,0.1002
Red Raspberry And Pomegranate Spread,St Dalfour,$4.99,$4.49,$0.50,0.1002
Red Raspberry Jam,St-Dalfour,$4.99,$4.49,$0.50,0.1002
Royal Fig Jam,St Dalfour,$4.99,$4.49,$0.50,0.1002
Squeeze Ketchup,Heinz,$4.99,$4.49,$0.50,0.1002
Strawberry Jam,St-Dalfour,$4.99,$4.49,$0.50,0.1002
White Dreamy Chocolate Drops,Chocolats Favoris,$4.99,$4.49,$0.50,0.1002
Wild Blueberry Jam,St-Dalfour,$4.99,$4.49,$0.50,0.1002
Zen Green Tea,Tazo,$4.99,$4.49,$0.50,0.1002
Crisp Breeze 2PK Scented Oil Refill,Airwick,$9.99,$8.99,$1.00,0.1001
Cuisine Cooking Sheet,Cookina,$9.99,$8.99,$1.00,0.1001
Fiery Fool Hot Sauce,Hellfire,$19.99,$17.99,$2.00,0.1001
Flaming Habanero Hot Sauce,Danny Cash's,$9.99,$8.99,$1.00,0.1001
Fruit Integration Juice,Fruitopia,$6.99,$6.29,$0.70,0.1001
Half Tea Half Lemonade,Nestea,$6.99,$6.29,$0.70,0.1001
Lemon Green Iced Tea,Nestea,$6.99,$6.29,$0.70,0.1001
Lemon Iced Tea,Nestea,$6.99,$6.29,$0.70,0.1001
Oro Verde  Extra Virgin Olive Oil,Carapelli,$9.99,$8.99,$1.00,0.1001
Parchminum Cooking Sheet,Cookina,$9.99,$8.99,$1.00,0.1001
Shakshuka Sauce,Mina,$9.99,$8.99,$1.00,0.1001
Strawberry Passion Awareness Juice,Fruitopia,$6.99,$6.29,$0.70,0.1001
Zero Iced Tea,Nestea,$6.99,$6.29,$0.70,0.1001
Lemon Lime Sparkling Water,Compliments,$4.99,$4.50,$0.49,0.0982
All Dressed Party Mix,Humpty Dumpty,$3.69,$3.33,$0.36,0.0976
BBQ Ringolos,Humpty Dumpty,$3.69,$3.33,$0.36,0.0976
Cheddar Bacon Cheese Sticks,Humpty Dumpty,$3.69,$3.33,$0.36,0.0976
Cheese Sticks,Humpty Dumpty,$3.69,$3.33,$0.36,0.0976
Cheesy Party Mix,Humpty Dumpty,$3.69,$3.33,$0.36,0.0976
Cruncheez,Humpty Dumpty,$3.69,$3.33,$0.36,0.0976
Habanero Blue Cheese Sticks,Humpty Dumpty,$3.69,$3.33,$0.36,0.0976
Jalapeno Popper Cheese Sticks,Humpty Dumpty,$3.69,$3.33,$0.36,0.0976
Ketchup Ringolos,Humpty Dumpty,$3.69,$3.33,$0.36,0.0976
Original Party Mix,Humpty Dumpty,$3.69,$3.33,$0.36,0.0976
Unsweetened Variety Pack Fruitsations,Mott's,$15.49,$13.99,$1.50,0.0968
Shells White Cheddar Pasta,Annie's Homegrown,$2.49,$2.25,$0.24,0.0964
Dentalife Chews Medium Dog Dog Treats,Purina,$4.19,$3.79,$0.40,0.0955
Organic Beverage Organic Rice Hazelnut,Isola Bio,$4.19,$3.79,$0.40,0.0955
pilaf rice Rice seasoning,Parador,$3.19,$2.89,$0.30,0.0940
Caramel Spread,Grenache,$2.19,$1.99,$0.20,0.0913
Cool Blue Raspberry Sports Drink,Gatorade,$2.19,$1.99,$0.20,0.0913
Frost Arctic Blitz Beverage,Gatorade,$2.19,$1.99,$0.20,0.0913
Frost Glacier Freeze Sports Drink,Gatorade,$2.19,$1.99,$0.20,0.0913
Frost Summit Storm Sports Drink,Gatorade,$2.19,$1.99,$0.20,0.0913
Fruit Punch Sports Drink,Gatorade,$2.19,$1.99,$0.20,0.0913
G2 Grape Sports Drink,Gatorade,$2.19,$1.99,$0.20,0.0913
G2 Orange Sports Drink,Gatorade,$2.19,$1.99,$0.20,0.0913
Glacier Cherry Sports Drink,Gatorade,$2.19,$1.99,$0.20,0.0913
Lemon Lime Sports Drink,Gatorade,$2.19,$1.99,$0.20,0.0913
Plain Couscous,Zinda,$2.19,$1.99,$0.20,0.0913
Soap Pads,SOS,$2.19,$1.99,$0.20,0.0913
Apple Grape Juice,Compliments,$3.29,$2.99,$0.30,0.0912
Apple Juice,Compliments,$3.29,$2.99,$0.30,0.0912
Avocado Cilantro & Lime Triscuit,Christie,$3.29,$2.99,$0.30,0.0912
Canada Corn Starch,Fleischmann's,$3.29,$2.99,$0.30,0.0912
Doubleshot Energy & Coffee Mocha Beverage,Starbucks,$3.29,$2.99,$0.30,0.0912
Doubleshot Energy & Coffee Vanilla Beverage,Starbucks,$3.29,$2.99,$0.30,0.0912
Four Cheese & Herb Triscuit,Christie,$3.29,$2.99,$0.30,0.0912
Fruit Punch Drink,Compliments,$3.29,$2.99,$0.30,0.0912
Good Thins Beet Balsamic Vinegar Sea Salt Crackers,Christie,$3.29,$2.99,$0.30,0.0912
Grape Juice,Compliments,$3.29,$2.99,$0.30,0.0912
Lemon Iced Tea Cocktail,Compliments,$3.29,$2.99,$0.30,0.0912
Orange Juice,Compliments,$3.29,$2.99,$0.30,0.0912
Peach Juice,Compliments,$3.29,$2.99,$0.30,0.0912
ThinCrisps Romano Cheese & Honey Triscuit,Christie,$3.29,$2.99,$0.30,0.0912
Triscuit Balsamic & Basil Crackers,Christie,$3.29,$2.99,$0.30,0.0912
Triscuit Basil Garlic & Quinoa Crackers,Christie Ritz,$3.29,$2.99,$0.30,0.0912
Triscuit Cracked Pepper Olive Oil Crackers,Christie,$3.29,$2.99,$0.30,0.0912
Triscuit Garlic Onion & Poppy Seed Crackers,Christie Ritz,$3.29,$2.99,$0.30,0.0912
Triscuit Low Sodium Crackers,Christie,$3.29,$2.99,$0.30,0.0912
Triscuit Roasted Tomato & Olive Oil Crackers,Christie,$3.29,$2.99,$0.30,0.0912
Triscuit Rosemary & Olive Oil Crackers,Christie,$3.29,$2.99,$0.30,0.0912
Triscuit Rosemary Jalapeno & Chia Crackers,Christie Ritz,$3.29,$2.99,$0.30,0.0912
Wheat Thins Sundried Tomato & Basil Crackers,Christie,$3.29,$2.99,$0.30,0.0912
Chex Honey Nut Gluten Free Cereal,General Mills,$5.49,$4.99,$0.50,0.0911
Classic Soft Drink,Coca-Cola,$5.49,$4.99,$0.50,0.0911
Coffee Substitute,Caf - Lib,$5.49,$4.99,$0.50,0.0911
Couscous,Tipiak,$5.49,$4.99,$0.50,0.0911
Dark Roast Mellow Coffee,Caf - Lib,$5.49,$4.99,$0.50,0.0911
Diet Soft Drink,Coca-Cola,$5.49,$4.99,$0.50,0.0911
Ginger Ale Soft Drink,Canada Dry,$5.49,$4.99,$0.50,0.0911
Soft Drink,Sprite,$5.49,$4.99,$0.50,0.0911
Zero Soft Drink,Sprite,$5.49,$4.99,$0.50,0.0911
Zero Soft Drink,Coca-Cola,$5.49,$4.99,$0.50,0.0911
All Natural Peanut Butter,Kraft,$7.69,$6.99,$0.70,0.0910
All Natural With Sea Salt Peanut Butter,Kraft,$7.69,$6.99,$0.70,0.0910
Basmati Rice,Tilda,$10.99,$9.99,$1.00,0.0910
Carpet Stain Remover,Spot Shot,$7.69,$6.99,$0.70,0.0910
Compostable Garbage Bags,Glad,$10.99,$9.99,$1.00,0.0910
Crunchy Peanut Butter,Kraft,$7.69,$6.99,$0.70,0.0910
Extra Creamy Peanut Butter,Kraft,$7.69,$6.99,$0.70,0.0910
Natural Crunchy Peanut Butter,Kraft,$7.69,$6.99,$0.70,0.0910
ONE Smartblend Indoor Turkey & Rice Cat Food,Purina,$13.19,$11.99,$1.20,0.0910
Original Cat Food,Meow Mix,$6.59,$5.99,$0.60,0.0910
Roasted And Unsalted Cashews,Compliments,$6.59,$5.99,$0.60,0.0910
Smooth Light Peanut Butter,Kraft,$7.69,$6.99,$0.70,0.0910
Smooth Peanut Butter,Kraft,$7.69,$6.99,$0.70,0.0910
Whipped Peanut Butter,Kraft,$7.69,$6.99,$0.70,0.0910
3 Peppers Sauce,Canton,$3.29,$3.00,$0.29,0.0881
Bearnaise Fondue Sauce,Canton,$3.29,$3.00,$0.29,0.0881
Bourguignonne Sauce,Canton,$3.29,$3.00,$0.29,0.0881
Chinese Fondue Sauce,Canton,$3.29,$3.00,$0.29,0.0881
Curry Fondue Sauce,Canton,$3.29,$3.00,$0.29,0.0881
Dijonnaise Sauce,Canton,$3.29,$3.00,$0.29,0.0881
Fondue Sriracha Sauce,Canton,$3.29,$3.00,$0.29,0.0881
Garlic Lover Fondue Sauce,Canton,$3.29,$3.00,$0.29,0.0881
Honey And Garlic Fondue sauce,Canton,$3.29,$3.00,$0.29,0.0881
Oriental Fondue Sauce,Canton,$3.29,$3.00,$0.29,0.0881
Plain Melba Toast,Grissol,$4.59,$4.19,$0.40,0.0871
Fine Sea Salt,La Baleine,$5.79,$5.29,$0.50,0.0864
Soya Sauce Dispenser,Kikkoman,$3.49,$3.19,$0.30,0.0860
Wunderbar Single Chocolate Bar,Cadbury,$1.19,$1.09,$0.10,0.0840
Ice Intense 4 Pack Gum,Dentyne,$3.59,$3.29,$0.30,0.0836
Denstastix Small 15pc Dog Treat,Pedigree,$5.99,$5.49,$0.50,0.0835
Harissa Red Pepper Sauce,Mina,$5.99,$5.49,$0.50,0.0835
Prune Nectar,Bennett's,$5.99,$5.49,$0.50,0.0835
pure white cane sugar cubes Sugar,Le Blonvilliers,$5.99,$5.49,$0.50,0.0835
Spicy Lime Indian Style Pickle,Pataks,$5.99,$5.49,$0.50,0.0835
Milk Chocolate Chipits,Hershey's,$11.99,$10.99,$1.00,0.0834
ONE Smartblend Dog Lamb Rice Dog Food,Purina,$9.79,$8.99,$0.80,0.0817
caramel Meteo cookies,Dare,$2.99,$2.75,$0.24,0.0803
fingers Normandie cookies,Dare,$2.99,$2.75,$0.24,0.0803
graham Normandie cookies,Dare,$2.99,$2.75,$0.24,0.0803
Graham Normandie Cookies,Dare,$2.99,$2.75,$0.24,0.0803
Maxi Fruits Dates Cookies,Dare,$2.99,$2.75,$0.24,0.0803
Maxi Fruits Fieldberries Cookies,Dare,$2.99,$2.75,$0.24,0.0803
Maxi Fruits Raspberry Cookies,Dare,$2.99,$2.75,$0.24,0.0803
Maxi Fruits Strawberry Cookies,Dare,$2.99,$2.75,$0.24,0.0803
Meteo Caramel Cookies,Dare,$2.99,$2.75,$0.24,0.0803
Meteo Strawberry Cookies,Dare,$2.99,$2.75,$0.24,0.0803
Normandie Chocolate Shortbreads Cookies,Dare,$2.99,$2.75,$0.24,0.0803
Normandie Sticks Cookies,Dare,$2.99,$2.75,$0.24,0.0803
shortbread Normandie cookies,Dare,$2.99,$2.75,$0.24,0.0803
Spaghettini,Delverde,$2.49,$2.29,$0.20,0.0803
Strawberry Meteo Cookies,Dare,$2.99,$2.75,$0.24,0.0803
Ultimate Chocolate Fudge Creme Cookies,Dare,$2.99,$2.75,$0.24,0.0803
Ultimate Lemon Creme Cookies,Dare,$2.99,$2.75,$0.24,0.0803
Ultimate Maple Creme Cookies,Dare,$2.99,$2.75,$0.24,0.0803
Extra Virgin Olive Oil,Emma,$24.99,$22.99,$2.00,0.0800
Oreo Original Thin Bites Cookies,Christie,$3.79,$3.49,$0.30,0.0792
White Vinegar,Compliments,$1.29,$1.19,$0.10,0.0775
Premium Cocoa,Fry's,$5.19,$4.79,$0.40,0.0771
Dishwasher Tablets,La Parisienne,$12.99,$11.99,$1.00,0.0770
Fancy Molasses,Grandma,$6.49,$5.99,$0.50,0.0770
High Efficiency Original Fresh 64 Use Laundry Dete...,Gain,$12.99,$11.99,$1.00,0.0770
Basmati Rice,Minute Rice,$3.99,$3.69,$0.30,0.0752
In Mustard Sardines,Brunswick,$1.79,$1.66,$0.13,0.0726
Lemon Sauce Sardines,Brunswick,$1.79,$1.66,$0.13,0.0726
Soya Oil Sardines,Brunswick,$1.79,$1.66,$0.13,0.0726
Spring Water Sardines,Brunswick,$1.79,$1.66,$0.13,0.0726
Tomato Sauce Sardines,Brunswick,$1.79,$1.66,$0.13,0.0726
With Hot Peppers Sardines,Brunswick,$1.79,$1.66,$0.13,0.0726
Black Truffle Oil,Favuzzi,$13.99,$12.99,$1.00,0.0715
Cooktop Cleaner,Cerama Bryte,$6.99,$6.49,$0.50,0.0715
Pure 100% Maple Syrup,Sensations,$6.99,$6.49,$0.50,0.0715
Organic Thyme Leaves,Club House,$2.69,$2.50,$0.19,0.0706
Cleaning Double Strength Vinegar,Allen's,$4.29,$3.99,$0.30,0.0699
Jasmine Rice,Dainty,$4.29,$3.99,$0.30,0.0699
Marinated Pickled Beets,Habitant,$4.29,$3.99,$0.30,0.0699
sweet - sliced Beets,Habitant,$4.29,$3.99,$0.30,0.0699
Ultra Original Dish Detergent,Dawn,$4.29,$3.99,$0.30,0.0699
Yum Yum Sweet Sandwich Savers,Bick's,$4.29,$3.99,$0.30,0.0699
Balsamic Vinagar,Laura,$21.49,$19.99,$1.50,0.0698
Ground Coffee,Cafe Santo Domingo,$7.49,$6.99,$0.50,0.0668
Lindor Milk Chocolate,Lindt,$7.49,$6.99,$0.50,0.0668
Low Sodium Soya Sauce Dispenser,Kikkoman,$4.49,$4.19,$0.30,0.0668
Original Coffee,Tim Hortons,$7.49,$6.99,$0.50,0.0668
Gluten Free Adult Chicken Dry Dog Food,Nature's Recipe,$14.99,$13.99,$1.00,0.0667
Original Dog Food,Kibbles N Bits,$14.99,$13.99,$1.00,0.0667
Market's Own Dark Filter Coffee,Brulerie Mont-Royal,$18.19,$16.99,$1.20,0.0660
Dijon Squeezable Mustard,French's,$3.19,$2.99,$0.20,0.0627
Honey Dijon Mustard,French's,$3.19,$2.99,$0.20,0.0627
Panko Bread Crumbs,Kikkoman,$3.19,$2.99,$0.20,0.0627
Squeeze Honey Mustard,French's,$3.19,$2.99,$0.20,0.0627
Sweet Onion Mustard,French's,$3.19,$2.99,$0.20,0.0627
In Olive Oil 2PK Tuna,Rio Mare,$7.99,$7.49,$0.50,0.0626
Leapin Lemurs Organic Gluten Free Cereal,Nature's Path,$4.79,$4.49,$0.30,0.0626
Boil in a Bag Precooked Long Grain Rice,Minute Rice,$4.99,$4.69,$0.30,0.0601
Long Grain Rice,Minute Rice,$4.99,$4.69,$0.30,0.0601
Black Cherry Citrus Soda Water,Fresca,$6.69,$6.29,$0.40,0.0598
Caffeine Free Soft Drink,Coca-Cola,$6.69,$6.29,$0.40,0.0598
Classic Soft Drink,Coca-Cola,$6.69,$6.29,$0.40,0.0598
Club Soda,Canada Dry,$6.69,$6.29,$0.40,0.0598
Club Soda Lemon Lime Soft Drink,Canada Dry,$6.69,$6.29,$0.40,0.0598
Club Soda Pomegranate Cherry Soft Drink,Canada Dry,$6.69,$6.29,$0.40,0.0598
Diet Soft Drink,Coca-Cola,$6.69,$6.29,$0.40,0.0598
Fridge Mate Sugar Free Soda,Fresca,$6.69,$6.29,$0.40,0.0598
Fridgemate Cool Iced Tea,Nestea,$6.69,$6.29,$0.40,0.0598
Fridgemate Ginger Ale,Canada Dry,$6.69,$6.29,$0.40,0.0598
Ginger Ale Cranberry Soft Drink,Canada Dry,$6.69,$6.29,$0.40,0.0598
Ginger Ale Diet Soft Drink,Canada Dry,$6.69,$6.29,$0.40,0.0598
Grapefruit Citrus Soda Water,Fresca,$6.69,$6.29,$0.40,0.0598
Life Soft Drink,Coca-Cola,$6.69,$6.29,$0.40,0.0598
Orange Mandarin Club Soda,Canada Dry,$6.69,$6.29,$0.40,0.0598
Peach Citrus Soda Water,Fresca,$6.69,$6.29,$0.40,0.0598
Pomegranate Ginger Ale,Canada Dry,$6.69,$6.29,$0.40,0.0598
Soft Drink,Sprite,$6.69,$6.29,$0.40,0.0598
Sprite Cranberry Soda,Sprite,$6.69,$6.29,$0.40,0.0598
Stevia Soft Drink,Coca-Cola,$6.69,$6.29,$0.40,0.0598
Tonic Water Soft Drink,Canada Dry,$6.69,$6.29,$0.40,0.0598
Zero Cherry Soft Drink,Coca Cola,$6.69,$6.29,$0.40,0.0598
Zero Soft Drink,Sprite,$6.69,$6.29,$0.40,0.0598
Zero Soft Drink,Coca-Cola,$6.69,$6.29,$0.40,0.0598
Vegetable Shortening,Crisco,$3.19,$3.00,$0.19,0.0596
Angel Food Cake Mix,Betty Crocker,$3.49,$3.29,$0.20,0.0573
Confetti Cake Mix,Betty Crocker,$3.49,$3.29,$0.20,0.0573
Swiss Classic Milk Chocolate,Lindt,$3.49,$3.29,$0.20,0.0573
Colombian Medium Ground Coffee,Van Houtte,$17.99,$16.99,$1.00,0.0556
Extra Virgin Rich Taste Olive Oil,Bertolli,$17.99,$16.99,$1.00,0.0556
French Roast Dark Ground Coffee,Van Houtte,$17.99,$16.99,$1.00,0.0556
Houseblend Original Medium Ground Coffee,Van Houtte,$17.99,$16.99,$1.00,0.0556
Mellow Mocha Ground Coffee,Van Houtte,$17.99,$16.99,$1.00,0.0556
Multigrain Cereal,Cheerios,$8.99,$8.49,$0.50,0.0556
Belvita Oatmeal Crunch Cookies,Christie,$3.69,$3.49,$0.20,0.0542
Of Modena Balsamic Vinegar,Compliments,$3.69,$3.49,$0.20,0.0542
Lemon Aerosol Cleaner,Pledge,$7.39,$6.99,$0.40,0.0541
Truffle Mushrooms Spread,Favuzzi,$9.49,$8.99,$0.50,0.0527
Green Tea,King Cole,$3.99,$3.79,$0.20,0.0501
Honey Nut Cereal,Cheerios,$9.99,$9.49,$0.50,0.0501
Original K-Cup Coffee,Tim Hortons,$9.99,$9.49,$0.50,0.0501
Ketchup Popcorn Seasoning,Club House,$4.19,$3.99,$0.20,0.0477
Raw Cane Sugar and Stevia 100s Sweetener,Pure Via,$6.29,$5.99,$0.30,0.0477
Liquid Seasoning,Maggi,$4.49,$4.29,$0.20,0.0445
Carnation Rich Hot Chocolate,Nestle,$4.69,$4.49,$0.20,0.0426
Berbere Seasoning Blend,Knorr,$4.99,$4.79,$0.20,0.0401
Garam Masala Seasoning Blend,Knorr,$4.99,$4.79,$0.20,0.0401
Harissa Seasoning Blend,Knorr,$4.99,$4.79,$0.20,0.0401
Korean BBQ Seasoning,Knorr,$4.99,$4.79,$0.20,0.0401
Shichimi Togarashi Seasoning,Knorr,$4.99,$4.79,$0.20,0.0401
Zaatar Seasoning Blend,Knorr,$4.99,$4.79,$0.20,0.0401
Lively Colombian Coffee K-Cup,Folgers,$17.69,$16.99,$0.70,0.0396
Deluxe Fruit & Nut Trail Mix,Compliments,$5.19,$4.99,$0.20,0.0385
Deluxe Nuts & Cranberries Trail Mix,Compliments,$5.19,$4.99,$0.20,0.0385
Fresh Air Scent Dryer Sheets,Fleecy,$8.29,$7.99,$0.30,0.0362
Fine Grind Large Coffee,Tim Hortons,$17.99,$17.49,$0.50,0.0278
Ground Columbian Coffee,Tim Hortons,$17.99,$17.49,$0.50,0.0278
Liquid HEC Newborn 32 Use Laundry Detergent,Ivory Snow,$11.29,$10.99,$0.30,0.0266
Original K-Cup Coffee,Tim Hortons,$19.99,$19.49,$0.50,0.0250
Pure Natural Liquid Honey,Compliments,$9.19,$8.99,$0.20,0.0218
Tassimo Coffee,Tim Hortons,$9.99,$9.79,$0.20,0.0200
Tassimo Decaffeinated Coffee,Tim Hortons,$9.99,$9.79,$0.20,0.0200
Original K-Cup Coffee,Tim Hortons,$29.99,$29.49,$0.50,0.0167
